,pressure,temperature,wind_speed,roughness_length,temperature,wind_speed
2017-01-13 14:00:00+01:00,99819.3,266.76,4.21296,0.15,266.72,7.10296
2017-01-13 15:00:00+01:00,99822.4,266.46,4.29547,0.15,266.39,7.3554699999999995
2017-01-13 16:00:00+01:00,99845.3,265.98,4.29304,0.15,265.95,6.773039999999999
2017-01-13 17:00:00+01:00,99852.5,265.57,4.21062,0.15,265.52,6.95062
2017-01-13 18:00:00+01:00,99857.5,265.17,4.17036,0.15,265.12,6.860360000000001
2017-01-13 19:00:00+01:00,99870.1,264.77,3.92328,0.15,264.71,6.45328
2017-01-13 20:00:00+01:00,99870.1,264.39,3.85854,0.15,264.36,6.6585399999999995
2017-01-13 21:00:00+01:00,99855.2,264.0,3.72801,0.15,263.94,6.11801
2017-01-13 22:00:00+01:00,99840.3,263.66,3.52693,0.15,263.59,5.72693
2017-01-13 23:00:00+01:00,99840.6,263.27,3.1939599999999997,0.15,263.19,5.77396
2017-01-14 00:00:00+01:00,99845.1,262.96,3.0288,0.15,262.9,5.7288
2017-01-14 01:00:00+01:00,99838.9,262.66,2.84059,0.15,262.57,5.2605900000000005
2017-01-14 02:00:00+01:00,99834.3,262.41,2.7410900000000002,0.15,262.37,5.36109
2017-01-14 03:00:00+01:00,99859.5,262.2,2.82659,0.15,262.18,5.10659
2017-01-14 04:00:00+01:00,99872.1,262.04,2.71758,0.15,261.97,5.00758
2017-01-14 05:00:00+01:00,99875.7,261.93,2.57865,0.15,261.88,5.26865
2017-01-14 06:00:00+01:00,99887.1,261.84,2.5949,0.15,261.82,5.1149
2017-01-14 07:00:00+01:00,99906.6,261.75,2.57361,0.15,261.7,5.30361
2017-01-14 08:00:00+01:00,99918.7,261.73,2.38848,0.15,261.69,4.7184800000000005
2017-01-14 09:00:00+01:00,99908.6,262.08,2.3411299999999997,0.15,262.01,5.29113
2017-01-14 10:00:00+01:00,99895.7,262.7,2.48199,0.15,262.63,4.8619900000000005
2017-01-14 11:00:00+01:00,99895.1,263.47,2.45764,0.15,263.44,5.04764
2017-01-14 12:00:00+01:00,99897.1,264.14,2.40889,0.15,264.07,5.05889
2017-01-14 13:00:00+01:00,99910.3,264.51,2.4550799999999997,0.15,264.43,4.8750800000000005
2017-01-14 14:00:00+01:00,99958.6,264.51,2.5169900000000003,0.15,264.45,5.5669900000000005
2017-01-14 15:00:00+01:00,100018.0,264.19,2.6615,0.15,264.12,5.5815
2017-01-14 16:00:00+01:00,100062.0,263.79,2.80389,0.15,263.73,5.25389
2017-01-14 17:00:00+01:00,100102.0,263.46,2.7145900000000003,0.15,263.42,5.54459
2017-01-14 18:00:00+01:00,100154.0,263.25,2.62107,0.15,263.18,5.51107
2017-01-14 19:00:00+01:00,100209.0,263.05,2.45935,0.15,262.99,4.79935
2017-01-14 20:00:00+01:00,100256.0,262.83,2.44922,0.15,262.79,4.76922
2017-01-14 21:00:00+01:00,100301.0,262.59,2.4425,0.15,262.56,5.0725
2017-01-14 22:00:00+01:00,100348.0,262.42,2.2678599999999998,0.15,262.38,4.51786
2017-01-14 23:00:00+01:00,100405.0,262.33,2.01154,0.15,262.27,4.67154
2017-01-15 00:00:00+01:00,100470.0,262.24,1.8711400000000002,0.15,262.19,4.10114
2017-01-15 01:00:00+01:00,100537.0,262.17,1.84211,0.15,262.09,4.6521099999999995
2017-01-15 02:00:00+01:00,100603.0,262.09,1.86133,0.15,262.07,4.91133
2017-01-15 03:00:00+01:00,100672.0,262.04,1.8251400000000002,0.15,261.98,4.71514
2017-01-15 04:00:00+01:00,100756.0,262.03,1.6746,0.15,261.98,4.7446
2017-01-15 05:00:00+01:00,100841.0,262.07,1.48366,0.15,261.99,4.59366
2017-01-15 06:00:00+01:00,100917.0,262.11,1.39441,0.15,262.05,3.71441
2017-01-15 07:00:00+01:00,100983.0,262.09,1.3735899999999999,0.15,262.06,3.99359
2017-01-15 08:00:00+01:00,101042.0,262.11,1.40133,0.15,262.03,3.78133
2017-01-15 09:00:00+01:00,101072.0,262.44,1.41143,0.15,262.38,4.221430000000001
2017-01-15 10:00:00+01:00,101098.0,263.07,1.39252,0.15,263.03,4.15252
2017-01-15 11:00:00+01:00,101128.0,263.82,1.29382,0.15,263.76,3.83382
2017-01-15 12:00:00+01:00,101164.0,264.47,1.16869,0.15,264.43,3.5186900000000003
2017-01-15 13:00:00+01:00,101214.0,264.83,1.0993600000000001,0.15,264.79,3.23936
2017-01-15 14:00:00+01:00,101272.0,264.83,1.0459,0.15,264.81,4.1859
2017-01-15 15:00:00+01:00,101329.0,264.55,1.05124,0.15,264.5,3.59124
2017-01-15 16:00:00+01:00,101399.0,264.11,1.0748,0.15,264.04,4.0348
2017-01-15 17:00:00+01:00,101459.0,263.75,1.20184,0.15,263.67,3.5718400000000003
2017-01-15 18:00:00+01:00,101504.0,263.45,1.39656,0.15,263.39,4.38656
2017-01-15 19:00:00+01:00,101544.0,263.31,1.49932,0.15,263.25,3.9593199999999995
2017-01-15 20:00:00+01:00,101558.0,263.17,1.58997,0.15,263.1,4.249969999999999
2017-01-15 21:00:00+01:00,101566.0,263.11,1.6504599999999998,0.15,263.08,4.55046
2017-01-15 22:00:00+01:00,101580.0,263.17,1.5993600000000001,0.15,263.11,3.82936
2017-01-15 23:00:00+01:00,101589.0,263.38,1.53932,0.15,263.33,4.50932
2017-01-16 00:00:00+01:00,101588.0,263.84,1.53047,0.15,263.79,4.12047
2017-01-16 01:00:00+01:00,101581.0,264.36,1.53305,0.15,264.32,4.52305
2017-01-16 02:00:00+01:00,101573.0,264.95,1.6646599999999998,0.15,264.92,3.83466
2017-01-16 03:00:00+01:00,101557.0,265.83,1.9102700000000001,0.15,265.76,4.68027
2017-01-16 04:00:00+01:00,101528.0,266.56,2.1239,0.15,266.51,4.6039
2017-01-16 05:00:00+01:00,101483.0,267.15,2.47515,0.15,267.1,4.76515
2017-01-16 06:00:00+01:00,101423.0,267.35,2.8645,0.15,267.3,5.1545
2017-01-16 07:00:00+01:00,101363.0,267.43,3.04015,0.15,267.41,5.61015
2017-01-16 08:00:00+01:00,101344.0,267.3,2.8788099999999996,0.15,267.25,5.83881
2017-01-16 09:00:00+01:00,101300.0,267.64,2.8760000000000003,0.15,267.6,5.066
2017-01-16 10:00:00+01:00,101236.0,267.45,2.81022,0.15,267.38,5.13022
2017-01-16 11:00:00+01:00,101134.0,267.25,3.30237,0.15,267.19,6.18237
2017-01-16 12:00:00+01:00,100972.0,266.78,3.82982,0.15,266.74,5.98982
2017-01-16 13:00:00+01:00,100910.0,266.48,3.3448599999999997,0.15,266.44,5.8548599999999995
2017-01-16 14:00:00+01:00,100849.0,265.99,3.6343699999999997,0.15,265.91,5.99437
2017-01-16 15:00:00+01:00,100800.0,265.3,3.9258900000000003,0.15,265.27,6.33589
2017-01-16 16:00:00+01:00,100718.0,264.55,4.5280000000000005,0.15,264.52,6.6979999999999995
2017-01-16 17:00:00+01:00,100649.0,263.97,4.16639,0.15,263.94,7.156389999999999
2017-01-16 18:00:00+01:00,100617.0,263.46,3.99499,0.15,263.39,6.814989999999999
2017-01-16 19:00:00+01:00,100518.0,263.44,4.2064,0.15,263.4,6.5964
2017-01-16 20:00:00+01:00,100424.0,263.69,3.91815,0.15,263.65,6.91815
2017-01-16 21:00:00+01:00,100322.0,264.12,3.8743,0.15,264.04,6.6843
2017-01-16 22:00:00+01:00,100249.0,264.56,3.85719,0.15,264.49,6.647189999999999
2017-01-16 23:00:00+01:00,100169.0,265.03,3.8125,0.15,265.0,6.6225
2017-01-17 00:00:00+01:00,100113.0,265.75,3.59045,0.15,265.68,6.63045
2017-01-17 01:00:00+01:00,100097.0,266.73,3.2340299999999997,0.15,266.69,5.87403
2017-01-17 02:00:00+01:00,100071.0,267.39,3.22512,0.15,267.31,6.355119999999999
2017-01-17 03:00:00+01:00,99998.5,268.15,3.45795,0.15,268.09,6.01795
2017-01-17 04:00:00+01:00,99929.6,269.19,3.27564,0.15,269.13,5.6756400000000005
2017-01-17 05:00:00+01:00,99845.4,270.21,3.64143,0.15,270.15,5.86143
2017-01-17 06:00:00+01:00,99758.6,271.34,4.20541,0.15,271.3,6.59541
2017-01-17 07:00:00+01:00,99700.3,271.85,3.88459,0.15,271.83,6.73459
2017-01-17 08:00:00+01:00,99674.2,272.22,3.5870900000000003,0.15,272.14,6.657089999999999
2017-01-17 09:00:00+01:00,99665.3,272.82,3.21077,0.15,272.78,5.63077
2017-01-17 10:00:00+01:00,99679.6,273.51,3.1572,0.15,273.43,5.6372
2017-01-17 11:00:00+01:00,99728.9,273.77,3.61764,0.15,273.72,6.02764
2017-01-17 12:00:00+01:00,99810.9,273.83,4.20343,0.15,273.76,6.77343
2017-01-17 13:00:00+01:00,99918.2,273.79,4.65766,0.15,273.75,7.287660000000001
2017-01-17 14:00:00+01:00,100044.0,273.75,4.3672,0.15,273.7,7.2072
2017-01-17 15:00:00+01:00,100145.0,273.77,4.4625699999999995,0.15,273.73,6.85257
2017-01-17 16:00:00+01:00,100232.0,273.73,4.5338400000000005,0.15,273.67,7.223839999999999
2017-01-17 17:00:00+01:00,100320.0,273.71,4.6980900000000005,0.15,273.67,7.728089999999999
2017-01-17 18:00:00+01:00,100414.0,273.68,4.81,0.15,273.6,7.95
2017-01-17 19:00:00+01:00,100504.0,273.64,4.95475,0.15,273.61,7.67475
2017-01-17 20:00:00+01:00,100585.0,273.63,5.19463,0.15,273.57,7.584630000000001
2017-01-17 21:00:00+01:00,100662.0,273.65,5.49051,0.15,273.58,7.840510000000001
2017-01-17 22:00:00+01:00,100725.0,273.66,5.64877,0.15,273.62,8.648769999999999
2017-01-17 23:00:00+01:00,100790.0,273.69,5.61386,0.15,273.63,8.03386
2017-01-18 00:00:00+01:00,100852.0,273.68,5.34364,0.15,273.6,7.543639999999999
2017-01-18 01:00:00+01:00,100912.0,273.65,5.04545,0.15,273.63,7.71545
2017-01-18 02:00:00+01:00,100970.0,273.63,4.73729,0.15,273.55,7.40729
2017-01-18 03:00:00+01:00,101025.0,273.61,4.47824,0.15,273.57,7.538239999999999
2017-01-18 04:00:00+01:00,101069.0,273.59,4.33678,0.15,273.56,6.66678
2017-01-18 05:00:00+01:00,101104.0,273.57,4.30855,0.15,273.5,6.62855
2017-01-18 06:00:00+01:00,101136.0,273.31,4.29841,0.15,273.26,7.01841
2017-01-18 07:00:00+01:00,101168.0,273.15,4.18766,0.15,273.07,6.41766
2017-01-18 08:00:00+01:00,101179.0,273.39,4.0562,0.15,273.36,6.8862
2017-01-18 09:00:00+01:00,101173.0,273.49,4.06378,0.15,273.45,6.77378
2017-01-18 10:00:00+01:00,101168.0,273.5,3.99534,0.15,273.44,6.645339999999999
2017-01-18 11:00:00+01:00,101165.0,273.52,3.81052,0.15,273.46,6.900519999999999
2017-01-18 12:00:00+01:00,101163.0,273.54,3.5723199999999995,0.15,273.47,6.3623199999999995
2017-01-18 13:00:00+01:00,101167.0,273.55,3.3601300000000003,0.15,273.48,6.26013
2017-01-18 14:00:00+01:00,101182.0,273.56,3.3414300000000003,0.15,273.49,6.141430000000001
2017-01-18 15:00:00+01:00,101203.0,273.56,3.25212,0.15,273.5,5.972119999999999
2017-01-18 16:00:00+01:00,101245.0,273.31,3.14971,0.15,273.28,5.31971
2017-01-18 17:00:00+01:00,101280.0,273.17,3.04678,0.15,273.1,6.186780000000001
2017-01-18 18:00:00+01:00,101304.0,273.04,2.96283,0.15,273.01,5.9528300000000005
2017-01-18 19:00:00+01:00,101316.0,272.94,2.9062900000000003,0.15,272.91,5.516290000000001
2017-01-18 20:00:00+01:00,101313.0,272.81,2.89319,0.15,272.78,5.51319
2017-01-18 21:00:00+01:00,101288.0,272.71,2.9096,0.15,272.65,5.5996
2017-01-18 22:00:00+01:00,101260.0,272.65,2.92453,0.15,272.6,5.78453
2017-01-18 23:00:00+01:00,101241.0,272.61,2.89378,0.15,272.53,5.06378
2017-01-19 00:00:00+01:00,101231.0,272.64,2.84453,0.15,272.57,5.41453
2017-01-19 01:00:00+01:00,101229.0,272.68,2.80408,0.15,272.64,5.66408
2017-01-19 02:00:00+01:00,101222.0,272.73,2.8105599999999997,0.15,272.65,5.56056
2017-01-19 03:00:00+01:00,101194.0,272.76,2.82883,0.15,272.71,5.65883
2017-01-19 04:00:00+01:00,101150.0,272.78,2.81427,0.15,272.74,5.88427
2017-01-19 05:00:00+01:00,101102.0,272.79,2.7703900000000004,0.15,272.75,5.37039
2017-01-19 06:00:00+01:00,101054.0,272.81,2.69923,0.15,272.78,5.80923
2017-01-19 07:00:00+01:00,101004.0,272.85,2.56317,0.15,272.82,5.70317
2017-01-19 08:00:00+01:00,100953.0,272.96,2.35189,0.15,272.92,5.48189
2017-01-19 09:00:00+01:00,100908.0,273.23,2.1257200000000003,0.15,273.2,4.76572
2017-01-19 10:00:00+01:00,100891.0,273.33,1.8540400000000001,0.15,273.29,4.91404
2017-01-19 11:00:00+01:00,100884.0,273.39,1.62363,0.15,273.34,3.94363
2017-01-19 12:00:00+01:00,100882.0,273.41,1.4466299999999999,0.15,273.33,4.27663
2017-01-19 13:00:00+01:00,100884.0,273.4,1.33006,0.15,273.34,3.96006
2017-01-19 14:00:00+01:00,100895.0,273.41,1.19528,0.15,273.37,3.6052800000000005
2017-01-19 15:00:00+01:00,100893.0,273.41,1.04389,0.15,273.33,3.55389
2017-01-19 16:00:00+01:00,100874.0,273.4,0.915301,0.15,273.37,3.1153009999999997
2017-01-19 17:00:00+01:00,100856.0,273.37,0.826393,0.15,273.3,3.746393
2017-01-19 18:00:00+01:00,100844.0,273.35,0.8227200000000001,0.15,273.28,3.27272
2017-01-19 19:00:00+01:00,100836.0,273.3,0.9061299999999999,0.15,273.23,3.75613
2017-01-19 20:00:00+01:00,100822.0,273.25,0.974917,0.15,273.18,3.6549169999999997
2017-01-19 21:00:00+01:00,100807.0,273.2,1.01245,0.15,273.15,4.12245
2017-01-19 22:00:00+01:00,100783.0,273.14,1.11068,0.15,273.09,3.5406800000000005
2017-01-19 23:00:00+01:00,100763.0,273.09,1.27882,0.15,273.01,3.99882
2017-01-20 00:00:00+01:00,100747.0,273.05,1.42539,0.15,273.02,4.5353900000000005
2017-01-20 01:00:00+01:00,100742.0,273.04,1.5017,0.15,272.98,3.7717
2017-01-20 02:00:00+01:00,100729.0,273.04,1.54518,0.15,273.01,3.7251800000000004
2017-01-20 03:00:00+01:00,100705.0,273.04,1.5785200000000001,0.15,273.0,4.16852
2017-01-20 04:00:00+01:00,100675.0,272.98,1.68595,0.15,272.94,4.51595
2017-01-20 05:00:00+01:00,100646.0,272.76,1.9078700000000002,0.15,272.72,4.81787
2017-01-20 06:00:00+01:00,100630.0,272.56,2.10232,0.15,272.53,4.72232
2017-01-20 07:00:00+01:00,100621.0,272.41,2.32579,0.15,272.38,4.5757900000000005
2017-01-20 08:00:00+01:00,100613.0,272.29,2.76796,0.15,272.23,5.38796
2017-01-20 09:00:00+01:00,100584.0,272.2,3.26965,0.15,272.17,5.49965
2017-01-20 10:00:00+01:00,100558.0,271.91,3.30358,0.15,271.86,6.243580000000001
2017-01-20 11:00:00+01:00,100548.0,271.74,3.1261,0.15,271.67,5.6761
2017-01-20 12:00:00+01:00,100549.0,271.47,3.04656,0.15,271.43,5.74656
2017-01-20 13:00:00+01:00,100562.0,270.89,3.19679,0.15,270.83,6.10679
2017-01-20 14:00:00+01:00,100593.0,269.97,3.4162199999999996,0.15,269.95,5.95622
2017-01-20 15:00:00+01:00,100624.0,268.82,3.5066699999999997,0.15,268.76,6.1866699999999994
2017-01-20 16:00:00+01:00,100668.0,267.59,3.56599,0.15,267.52,5.97599
2017-01-20 17:00:00+01:00,100697.0,266.63,3.6311199999999997,0.15,266.59,6.081119999999999
2017-01-20 18:00:00+01:00,100714.0,265.88,3.66189,0.15,265.81,6.53189
2017-01-20 19:00:00+01:00,100732.0,265.44,3.5905099999999996,0.15,265.38,6.70051
2017-01-20 20:00:00+01:00,100742.0,265.36,3.44357,0.15,265.33,6.3935699999999995
2017-01-20 21:00:00+01:00,100760.0,265.29,3.3110199999999996,0.15,265.26,6.45102
2017-01-20 22:00:00+01:00,100798.0,264.91,3.25664,0.15,264.85,5.72664
2017-01-20 23:00:00+01:00,100851.0,264.48,3.0184900000000003,0.15,264.46,6.028490000000001
2017-01-21 00:00:00+01:00,100905.0,264.01,2.7440900000000004,0.15,263.93,5.66409
2017-01-21 01:00:00+01:00,100949.0,263.53,2.57872,0.15,263.49,5.36872
2017-01-21 02:00:00+01:00,100988.0,262.98,2.4554400000000003,0.15,262.9,5.17544
2017-01-21 03:00:00+01:00,101025.0,262.52,2.28275,0.15,262.46,4.73275
2017-01-21 04:00:00+01:00,101053.0,262.19,2.0815200000000003,0.15,262.12,4.84152
2017-01-21 05:00:00+01:00,101084.0,261.99,1.8871799999999999,0.15,261.94,4.8971800000000005
2017-01-21 06:00:00+01:00,101110.0,261.87,1.74865,0.15,261.81,4.77865
2017-01-21 07:00:00+01:00,101147.0,261.94,1.47433,0.15,261.91,4.19433
2017-01-21 08:00:00+01:00,101172.0,262.18,1.31423,0.15,262.15,3.4542300000000004
2017-01-21 09:00:00+01:00,101193.0,262.96,1.16747,0.15,262.9,4.23747
2017-01-21 10:00:00+01:00,101197.0,264.16,1.04706,0.15,264.11,3.20706
2017-01-21 11:00:00+01:00,101198.0,265.41,1.33491,0.15,265.37,4.16491
2017-01-21 12:00:00+01:00,101202.0,266.67,1.53423,0.15,266.64,4.374230000000001
2017-01-21 13:00:00+01:00,101225.0,267.34,1.49559,0.15,267.29,4.14559
2017-01-21 14:00:00+01:00,101271.0,267.5,1.4469299999999998,0.15,267.44,4.39693
2017-01-21 15:00:00+01:00,101302.0,267.38,1.23475,0.15,267.31,3.54475
2017-01-21 16:00:00+01:00,101338.0,266.95,1.33461,0.15,266.89,4.07461
2017-01-21 17:00:00+01:00,101370.0,266.62,1.40554,0.15,266.59,4.15554
2017-01-21 18:00:00+01:00,101406.0,266.4,1.2732299999999999,0.15,266.32,3.9932300000000005
2017-01-21 19:00:00+01:00,101431.0,266.32,1.1146200000000002,0.15,266.25,3.4046199999999995
2017-01-21 20:00:00+01:00,101431.0,266.24,1.08328,0.15,266.16,3.6032800000000003
2017-01-21 21:00:00+01:00,101435.0,266.22,1.1289,0.15,266.15,4.2589
2017-01-21 22:00:00+01:00,101453.0,266.23,1.03728,0.15,266.18,3.8772800000000003
2017-01-21 23:00:00+01:00,101476.0,266.17,0.948714,0.15,266.11,3.738714
2017-01-22 00:00:00+01:00,101505.0,266.11,1.11259,0.15,266.08,3.5525900000000004
2017-01-22 01:00:00+01:00,101533.0,266.05,1.4086100000000001,0.15,266.01,3.96861
2017-01-22 02:00:00+01:00,101571.0,266.03,1.5649600000000001,0.15,265.99,4.32496
2017-01-22 03:00:00+01:00,101595.0,265.91,1.60853,0.15,265.87,3.8485300000000002
2017-01-22 04:00:00+01:00,101601.0,265.65,1.71862,0.15,265.59,4.27862
2017-01-22 05:00:00+01:00,101605.0,265.46,1.82487,0.15,265.38,4.91487
2017-01-22 06:00:00+01:00,101618.0,265.3,1.9122299999999999,0.15,265.26,5.03223
2017-01-22 07:00:00+01:00,101639.0,265.24,1.9589900000000002,0.15,265.19,4.28899
2017-01-22 08:00:00+01:00,101632.0,265.03,1.9615799999999999,0.15,264.99,4.70158
2017-01-22 09:00:00+01:00,101623.0,265.23,1.98252,0.15,265.2,4.67252
2017-01-22 10:00:00+01:00,101632.0,265.68,2.32254,0.15,265.65,4.97254
2017-01-22 11:00:00+01:00,101638.0,266.24,2.36271,0.15,266.21,4.72271
2017-01-22 12:00:00+01:00,101638.0,266.84,2.5457799999999997,0.15,266.78,5.09578
2017-01-22 13:00:00+01:00,101637.0,267.05,2.78028,0.15,266.98,5.3102800000000006
2017-01-22 14:00:00+01:00,101667.0,266.85,2.76955,0.15,266.82,5.71955
2017-01-22 15:00:00+01:00,101707.0,266.35,2.6863,0.15,266.27,5.2363
2017-01-22 16:00:00+01:00,101733.0,265.23,2.6907400000000004,0.15,265.18,5.15074
2017-01-22 17:00:00+01:00,101749.0,264.43,2.48426,0.15,264.36,5.4642599999999995
2017-01-22 18:00:00+01:00,101761.0,263.86,2.2736,0.15,263.81,4.5136
2017-01-22 19:00:00+01:00,101772.0,263.45,2.32725,0.15,263.39,4.47725
2017-01-22 20:00:00+01:00,101758.0,263.06,2.41154,0.15,263.02,4.89154
2017-01-22 21:00:00+01:00,101733.0,262.62,2.39702,0.15,262.54,5.447019999999999
2017-01-22 22:00:00+01:00,101703.0,262.2,2.3477,0.15,262.14,4.6777
2017-01-22 23:00:00+01:00,101689.0,261.83,2.29508,0.15,261.75,5.38508
2017-01-23 00:00:00+01:00,101694.0,261.53,2.2576400000000003,0.15,261.5,4.90764
2017-01-23 01:00:00+01:00,101690.0,261.27,2.33047,0.15,261.23,5.25047
2017-01-23 02:00:00+01:00,101670.0,261.12,2.31905,0.15,261.04,4.55905
2017-01-23 03:00:00+01:00,101632.0,261.0,2.07269,0.15,260.92,5.10269
2017-01-23 04:00:00+01:00,101598.0,260.87,1.62173,0.15,260.83,4.521730000000001
2017-01-23 05:00:00+01:00,101577.0,260.7,1.46517,0.15,260.66,4.41517
2017-01-23 06:00:00+01:00,101543.0,260.52,1.7413299999999998,0.15,260.47,4.42133
2017-01-23 07:00:00+01:00,101505.0,260.38,1.89474,0.15,260.34,4.09474
2017-01-23 08:00:00+01:00,101468.0,260.41,1.99013,0.15,260.34,4.360130000000001
2017-01-23 09:00:00+01:00,101438.0,260.82,2.13619,0.15,260.75,4.42619
2017-01-23 10:00:00+01:00,101444.0,261.55,1.4889,0.15,261.5,3.7889
2017-01-23 11:00:00+01:00,101463.0,262.31,1.14962,0.15,262.28,3.9396199999999997
2017-01-23 12:00:00+01:00,101439.0,262.85,1.8324900000000002,0.15,262.79,4.07249
2017-01-23 13:00:00+01:00,101432.0,263.25,2.04399,0.15,263.19,4.32399
2017-01-23 14:00:00+01:00,101412.0,263.1,2.5482299999999998,0.15,263.04,5.53823
2017-01-23 15:00:00+01:00,101414.0,262.63,2.18978,0.15,262.61,5.03978
2017-01-23 16:00:00+01:00,101405.0,261.93,2.39266,0.15,261.86,5.222659999999999
2017-01-23 17:00:00+01:00,101398.0,261.41,2.63668,0.15,261.34,5.12668
2017-01-23 18:00:00+01:00,101416.0,261.01,2.6322,0.15,260.97,5.7022
2017-01-23 19:00:00+01:00,101426.0,260.64,2.69361,0.15,260.58,4.93361
2017-01-23 20:00:00+01:00,101436.0,260.36,2.69018,0.15,260.3,5.570180000000001
2017-01-23 21:00:00+01:00,101435.0,260.16,2.7604900000000003,0.15,260.11,5.63049
2017-01-23 22:00:00+01:00,101460.0,260.14,2.4620599999999997,0.15,260.09,5.12206
2017-01-23 23:00:00+01:00,101474.0,260.24,2.6433,0.15,260.2,4.8433
2017-01-24 00:00:00+01:00,101476.0,260.2,2.7238900000000004,0.15,260.16,5.42389
2017-01-24 01:00:00+01:00,101485.0,260.35,2.54506,0.15,260.28,5.30506
2017-01-24 02:00:00+01:00,101470.0,260.38,2.57194,0.15,260.31,4.7819400000000005
2017-01-24 03:00:00+01:00,101448.0,260.5,2.41552,0.15,260.45,5.46552
2017-01-24 04:00:00+01:00,101434.0,260.64,2.5767700000000002,0.15,260.58,5.24677
2017-01-24 05:00:00+01:00,101428.0,260.72,2.73787,0.15,260.68,5.147869999999999
2017-01-24 06:00:00+01:00,101430.0,260.89,2.82975,0.15,260.84,5.81975
2017-01-24 07:00:00+01:00,101419.0,261.07,3.0211900000000003,0.15,261.01,5.19119
2017-01-24 08:00:00+01:00,101412.0,261.49,3.12371,0.15,261.43,5.30371
2017-01-24 09:00:00+01:00,101422.0,262.36,3.30769,0.15,262.32,6.39769
2017-01-24 10:00:00+01:00,101428.0,263.55,3.38626,0.15,263.49,6.456259999999999
2017-01-24 11:00:00+01:00,101435.0,264.79,3.4355900000000004,0.15,264.72,6.37559
2017-01-24 12:00:00+01:00,101446.0,265.73,3.5890800000000005,0.15,265.67,6.48908
2017-01-24 13:00:00+01:00,101460.0,266.29,3.7135599999999998,0.15,266.27,6.31356
2017-01-24 14:00:00+01:00,101487.0,266.48,3.82406,0.15,266.45,6.834060000000001
2017-01-24 15:00:00+01:00,101495.0,266.24,4.03105,0.15,266.2,7.16105
2017-01-24 16:00:00+01:00,101494.0,265.66,4.31909,0.15,265.58,7.079089999999999
2017-01-24 17:00:00+01:00,101494.0,265.22,4.56257,0.15,265.16,6.722569999999999
2017-01-24 18:00:00+01:00,101492.0,264.89,4.65848,0.15,264.83,7.42848
2017-01-24 19:00:00+01:00,101510.0,264.81,4.4522900000000005,0.15,264.74,7.312289999999999
2017-01-24 20:00:00+01:00,101513.0,264.8,4.48309,0.15,264.75,6.793089999999999
2017-01-24 21:00:00+01:00,101525.0,264.79,4.4477,0.15,264.75,7.0677
2017-01-24 22:00:00+01:00,101524.0,264.46,4.51872,0.15,264.39,7.0887199999999995
2017-01-24 23:00:00+01:00,101514.0,264.57,4.53495,0.15,264.54,7.54495
2017-01-25 00:00:00+01:00,101503.0,264.66,4.53357,0.15,264.63,7.50357
2017-01-25 01:00:00+01:00,101489.0,264.8,4.556769999999999,0.15,264.78,7.0467699999999995
2017-01-25 02:00:00+01:00,101488.0,264.6,4.525180000000001,0.15,264.53,7.64518
2017-01-25 03:00:00+01:00,101497.0,264.33,4.58991,0.15,264.26,7.299910000000001
2017-01-25 04:00:00+01:00,101523.0,264.07,4.72167,0.15,264.01,6.941669999999999
2017-01-25 05:00:00+01:00,101536.0,263.84,4.70383,0.15,263.8,7.33383
2017-01-25 06:00:00+01:00,101542.0,263.62,4.55196,0.15,263.6,7.321960000000001
2017-01-25 07:00:00+01:00,101553.0,263.41,4.42937,0.15,263.35,7.20937
2017-01-25 08:00:00+01:00,101578.0,263.45,4.42962,0.15,263.42,6.67962
2017-01-25 09:00:00+01:00,101608.0,263.86,4.47938,0.15,263.79,7.319380000000001
2017-01-25 10:00:00+01:00,101621.0,264.48,4.7396400000000005,0.15,264.45,7.419639999999999
2017-01-25 11:00:00+01:00,101626.0,265.31,4.450819999999999,0.15,265.24,7.240819999999999
2017-01-25 12:00:00+01:00,101634.0,266.21,4.30665,0.15,266.18,7.41665
2017-01-25 13:00:00+01:00,101660.0,266.46,4.51641,0.15,266.4,7.046410000000001
2017-01-25 14:00:00+01:00,101717.0,266.4,4.45412,0.15,266.35,7.28412
2017-01-25 15:00:00+01:00,101776.0,266.05,4.38015,0.15,265.98,6.53015
2017-01-25 16:00:00+01:00,101840.0,265.56,4.20881,0.15,265.49,6.68881
2017-01-25 17:00:00+01:00,101895.0,265.01,3.93685,0.15,264.98,6.68685
2017-01-25 18:00:00+01:00,101947.0,264.67,3.8169699999999995,0.15,264.61,6.7769699999999995
